base_key,split,exco_out,relationship_out,has_exco,has_relationship,src_exco_member,src_relationship_member
ADE-Affordance/testing/b/barbershop/ADE_train_00002425,testing,./ADE-Affordance-flat/testing/ADE_train_00002425_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002425_relationship.txt,1,1,ADE-Affordance/testing/b/barbershop/ADE_train_00002425_exco.json,ADE-Affordance/testing/b/barbershop/ADE_train_00002425_relationship.txt
ADE-Affordance/testing/b/barbershop/ADE_train_00002428,testing,./ADE-Affordance-flat/testing/ADE_train_00002428_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002428_relationship.txt,1,1,ADE-Affordance/testing/b/barbershop/ADE_train_00002428_exco.json,ADE-Affordance/testing/b/barbershop/ADE_train_00002428_relationship.txt
ADE-Affordance/testing/b/barn/ADE_train_00002433,testing,./ADE-Affordance-flat/testing/ADE_train_00002433_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002433_relationship.txt,1,1,ADE-Affordance/testing/b/barn/ADE_train_00002433_exco.json,ADE-Affordance/testing/b/barn/ADE_train_00002433_relationship.txt
ADE-Affordance/testing/b/barnyard/ADE_train_00002460,testing,,./ADE-Affordance-flat/testing/ADE_train_00002460_relationship.txt,0,1,,ADE-Affordance/testing/b/barnyard/ADE_train_00002460_relationship.txt
ADE-Affordance/testing/b/basement/ADE_train_00002479,testing,./ADE-Affordance-flat/testing/ADE_train_00002479_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002479_relationship.txt,1,1,ADE-Affordance/testing/b/basement/ADE_train_00002479_exco.json,ADE-Affordance/testing/b/basement/ADE_train_00002479_relationship.txt
ADE-Affordance/testing/b/basement/ADE_train_00002484,testing,./ADE-Affordance-flat/testing/ADE_train_00002484_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002484_relationship.txt,1,1,ADE-Affordance/testing/b/basement/ADE_train_00002484_exco.json,ADE-Affordance/testing/b/basement/ADE_train_00002484_relationship.txt
ADE-Affordance/testing/b/basement/ADE_train_00002487,testing,./ADE-Affordance-flat/testing/ADE_train_00002487_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002487_relationship.txt,1,1,ADE-Affordance/testing/b/basement/ADE_train_00002487_exco.json,ADE-Affordance/testing/b/basement/ADE_train_00002487_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000014,testing,./ADE-Affordance-flat/testing/ADE_train_00000014_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000014_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000014_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000014_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000023,testing,./ADE-Affordance-flat/testing/ADE_train_00000023_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000023_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000023_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000023_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000031,testing,./ADE-Affordance-flat/testing/ADE_train_00000031_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000031_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000031_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000031_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000047,testing,./ADE-Affordance-flat/testing/ADE_train_00000047_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000047_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000047_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000047_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000057,testing,./ADE-Affordance-flat/testing/ADE_train_00000057_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000057_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000057_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000057_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000063,testing,./ADE-Affordance-flat/testing/ADE_train_00000063_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000063_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000063_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000063_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000079,testing,./ADE-Affordance-flat/testing/ADE_train_00000079_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000079_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000079_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000079_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000088,testing,./ADE-Affordance-flat/testing/ADE_train_00000088_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000088_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000088_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000088_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000096,testing,./ADE-Affordance-flat/testing/ADE_train_00000096_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000096_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000096_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000096_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000098,testing,./ADE-Affordance-flat/testing/ADE_train_00000098_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000098_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000098_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000098_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000107,testing,./ADE-Affordance-flat/testing/ADE_train_00000107_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000107_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000107_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000107_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000162,testing,./ADE-Affordance-flat/testing/ADE_train_00000162_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000162_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000162_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000162_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00000174,testing,./ADE-Affordance-flat/testing/ADE_train_00000174_exco.json,./ADE-Affordance-flat/testing/ADE_train_00000174_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00000174_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00000174_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002549,testing,./ADE-Affordance-flat/testing/ADE_train_00002549_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002549_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002549_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002549_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002567,testing,./ADE-Affordance-flat/testing/ADE_train_00002567_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002567_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002567_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002567_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002590,testing,./ADE-Affordance-flat/testing/ADE_train_00002590_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002590_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002590_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002590_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002628,testing,./ADE-Affordance-flat/testing/ADE_train_00002628_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002628_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002628_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002628_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002683,testing,./ADE-Affordance-flat/testing/ADE_train_00002683_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002683_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002683_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002683_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002726,testing,./ADE-Affordance-flat/testing/ADE_train_00002726_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002726_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002726_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002726_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002737,testing,./ADE-Affordance-flat/testing/ADE_train_00002737_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002737_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002737_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002737_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002745,testing,./ADE-Affordance-flat/testing/ADE_train_00002745_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002745_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002745_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002745_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002749,testing,./ADE-Affordance-flat/testing/ADE_train_00002749_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002749_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002749_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002749_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002788,testing,./ADE-Affordance-flat/testing/ADE_train_00002788_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002788_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002788_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002788_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002797,testing,./ADE-Affordance-flat/testing/ADE_train_00002797_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002797_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002797_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002797_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002804,testing,./ADE-Affordance-flat/testing/ADE_train_00002804_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002804_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002804_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002804_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002825,testing,./ADE-Affordance-flat/testing/ADE_train_00002825_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002825_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002825_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002825_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002849,testing,./ADE-Affordance-flat/testing/ADE_train_00002849_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002849_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002849_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002849_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002893,testing,./ADE-Affordance-flat/testing/ADE_train_00002893_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002893_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002893_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002893_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002901,testing,./ADE-Affordance-flat/testing/ADE_train_00002901_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002901_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002901_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002901_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002903,testing,./ADE-Affordance-flat/testing/ADE_train_00002903_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002903_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002903_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002903_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002907,testing,./ADE-Affordance-flat/testing/ADE_train_00002907_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002907_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002907_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002907_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002931,testing,./ADE-Affordance-flat/testing/ADE_train_00002931_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002931_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002931_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002931_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002950,testing,./ADE-Affordance-flat/testing/ADE_train_00002950_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002950_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002950_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002950_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002964,testing,./ADE-Affordance-flat/testing/ADE_train_00002964_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002964_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002964_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002964_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002972,testing,./ADE-Affordance-flat/testing/ADE_train_00002972_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002972_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002972_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002972_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002983,testing,./ADE-Affordance-flat/testing/ADE_train_00002983_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002983_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002983_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002983_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00002996,testing,./ADE-Affordance-flat/testing/ADE_train_00002996_exco.json,./ADE-Affordance-flat/testing/ADE_train_00002996_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00002996_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00002996_relationship.txt
ADE-Affordance/testing/b/bathroom/ADE_train_00003007,testing,./ADE-Affordance-flat/testing/ADE_train_00003007_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003007_relationship.txt,1,1,ADE-Affordance/testing/b/bathroom/ADE_train_00003007_exco.json,ADE-Affordance/testing/b/bathroom/ADE_train_00003007_relationship.txt
ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003032,testing,./ADE-Affordance-flat/testing/ADE_train_00003032_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003032_relationship.txt,1,1,ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003032_exco.json,ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003032_relationship.txt
ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003033,testing,./ADE-Affordance-flat/testing/ADE_train_00003033_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003033_relationship.txt,1,1,ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003033_exco.json,ADE-Affordance/testing/b/batting_cage/indoor/ADE_train_00003033_relationship.txt
ADE-Affordance/testing/b/batting_cage/outdoor/ADE_train_00003042,testing,./ADE-Affordance-flat/testing/ADE_train_00003042_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003042_relationship.txt,1,1,ADE-Affordance/testing/b/batting_cage/outdoor/ADE_train_00003042_exco.json,ADE-Affordance/testing/b/batting_cage/outdoor/ADE_train_00003042_relationship.txt
ADE-Affordance/testing/b/bazaar/indoor/ADE_train_00003064,testing,./ADE-Affordance-flat/testing/ADE_train_00003064_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003064_relationship.txt,1,1,ADE-Affordance/testing/b/bazaar/indoor/ADE_train_00003064_exco.json,ADE-Affordance/testing/b/bazaar/indoor/ADE_train_00003064_relationship.txt
ADE-Affordance/testing/b/beach/ADE_train_00003112,testing,./ADE-Affordance-flat/testing/ADE_train_00003112_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003112_relationship.txt,1,1,ADE-Affordance/testing/b/beach/ADE_train_00003112_exco.json,ADE-Affordance/testing/b/beach/ADE_train_00003112_relationship.txt
ADE-Affordance/testing/b/beach/ADE_train_00003115,testing,./ADE-Affordance-flat/testing/ADE_train_00003115_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003115_relationship.txt,1,1,ADE-Affordance/testing/b/beach/ADE_train_00003115_exco.json,ADE-Affordance/testing/b/beach/ADE_train_00003115_relationship.txt
ADE-Affordance/testing/b/beach/ADE_train_00003138,testing,,./ADE-Affordance-flat/testing/ADE_train_00003138_relationship.txt,0,1,,ADE-Affordance/testing/b/beach/ADE_train_00003138_relationship.txt
ADE-Affordance/testing/b/beach/ADE_train_00003145,testing,,./ADE-Affordance-flat/testing/ADE_train_00003145_relationship.txt,0,1,,ADE-Affordance/testing/b/beach/ADE_train_00003145_relationship.txt
ADE-Affordance/testing/b/beach_house/ADE_train_00003148,testing,./ADE-Affordance-flat/testing/ADE_train_00003148_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003148_relationship.txt,1,1,ADE-Affordance/testing/b/beach_house/ADE_train_00003148_exco.json,ADE-Affordance/testing/b/beach_house/ADE_train_00003148_relationship.txt
ADE-Affordance/testing/b/beauty_salon/ADE_train_00003165,testing,./ADE-Affordance-flat/testing/ADE_train_00003165_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003165_relationship.txt,1,1,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003165_exco.json,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003165_relationship.txt
ADE-Affordance/testing/b/beauty_salon/ADE_train_00003188,testing,./ADE-Affordance-flat/testing/ADE_train_00003188_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003188_relationship.txt,1,1,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003188_exco.json,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003188_relationship.txt
ADE-Affordance/testing/b/beauty_salon/ADE_train_00003189,testing,./ADE-Affordance-flat/testing/ADE_train_00003189_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003189_relationship.txt,1,1,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003189_exco.json,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003189_relationship.txt
ADE-Affordance/testing/b/beauty_salon/ADE_train_00003193,testing,./ADE-Affordance-flat/testing/ADE_train_00003193_exco.json,./ADE-Affordance-flat/testing/ADE_train_00003193_relationship.txt,1,1,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003193_exco.json,ADE-Affordance/testing/b/beauty_salon/ADE_train_00003193_relationship.txt
